VisitID	VisitOrder	Animal	Tag	Sex	Group	Module	Cage	Corner	CornerCondition	PlaceError	SideErrors	TimeErrors	ConditionErrors	NosepokeNumber	NosepokeDuration	LickNumber	LickDuration	LickContactTime	StartDate	StartTime	StartTimecode	EndDate	EndTime	EndTimecode	VisitDuration	Session
6079	2479	75	1045-0366	900200000473903	Unknown	Default	Default	2	1	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-16	21:40:32.858	20647.006	2020-03-16	21:40:34.618	20648.766	1.76	1
6080	2488	76	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	8	15.898	62	7.6513671	2.67399996519088	2020-03-16	21:41:12.611	20686.759	2020-03-16	21:41:42.506	20716.654	29.895	1
6081	2515	77	1045-0366	900200000473903	Unknown	Default	Default	2	3	Incorrect	1	1	0	0	1	0.794	0	0	0	2020-03-16	21:43:26.831	20820.979	2020-03-16	21:43:44.447	20838.595	17.616	1
6082	2526	78	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	1	5.729	41	4.9111328	1.59599995613098	2020-03-16	21:43:52.441	20846.589	2020-03-16	21:44:00.458	20854.606	8.017	1
6083	2553	79	1045-0366	900200000473903	Unknown	Default	Default	2	1	Incorrect	1	2	0	0	2	2.594	0	0	0	2020-03-16	21:46:24.616	20998.764	2020-03-16	21:46:38.534	21012.682	13.918	1
6084	2555	80	1045-0366	900200000473903	Unknown	Default	Default	2	2	Correct	0	0	0	0	1	0.724	0	0	0	2020-03-16	21:46:58.652	21032.8	2020-03-16	21:47:05.560	21039.708	6.908	1
6085	2561	81	1045-0366	900200000473903	Unknown	Default	Default	2	3	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-16	21:47:10.655	21044.803	2020-03-16	21:47:12.030	21046.178	1.375	1
6086	2564	82	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	2	5.573	41	4.9384765	1.77799994498491	2020-03-16	21:47:29.529	21063.677	2020-03-16	21:47:40.814	21074.962	11.285	1
6087	2566	83	1045-0366	900200000473903	Unknown	Default	Default	2	3	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-16	21:47:47.578	21081.726	2020-03-16	21:47:52.581	21086.729	5.003	1
6088	2585	84	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	6	8.498	54	6.6181641	2.45000004768372	2020-03-16	21:50:20.720	21234.868	2020-03-16	21:50:56.949	21271.097	36.229	1
6089	2652	85	1045-0366	900200000473903	Unknown	Default	Default	2	1	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-16	21:57:48.946	21683.094	2020-03-16	21:57:53.069	21687.217	4.123	1
6090	2670	86	1045-0366	900200000473903	Unknown	Default	Default	2	2	Correct	0	0	0	0	8	10.208	0	0	0	2020-03-16	21:59:25.579	21779.727	2020-03-16	21:59:56.310	21810.458	30.731	1
6091	2676	87	1045-0366	900200000473903	Unknown	Default	Default	2	3	Incorrect	1	5	0	0	5	2.001	0	0	0	2020-03-16	22:00:00.527	21814.675	2020-03-16	22:00:14.363	21828.511	13.836	1
6092	2678	88	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	6	22.419	121	15.3017578	5.72599997743964	2020-03-16	22:00:15.770	21829.918	2020-03-16	22:01:22.204	21896.352	66.434	1
6093	2823	89	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	6	10.766	65	8.2373047	2.58999995142222	2020-03-16	22:14:16.542	22670.69	2020-03-16	22:14:39.015	22693.163	22.473	1
6094	3168	90	1045-0366	900200000473903	Unknown	Default	Default	2	1	Incorrect	1	2	0	0	2	0.738	0	0	0	2020-03-16	22:52:09.347	24943.495	2020-03-16	22:52:25.616	24959.764	16.269	1
6095	3173	91	1045-0366	900200000473903	Unknown	Default	Default	2	3	Incorrect	1	1	0	0	1	0.313	0	0	0	2020-03-16	22:52:36.672	24970.82	2020-03-16	22:52:59.711	24993.859	23.039	1
6096	3179	92	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	2	8.473	61	7.7802735	2.99600006639957	2020-03-16	22:53:08.132	25002.28	2020-03-16	22:53:18.115	25012.263	9.983	1
6097	3274	93	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	2	8.594	45	6.0097657	2.23999999836087	2020-03-16	23:03:59.105	25653.253	2020-03-16	23:04:13.018	25667.166	13.913	1
6098	3333	94	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	1	4.682	31	3.8339844	1.39999997615814	2020-03-16	23:09:26.544	25980.692	2020-03-16	23:09:33.679	25987.827	7.135	1
6099	3401	95	1045-0366	900200000473903	Unknown	Default	Default	2	2	Correct	0	0	0	0	3	3.472	0	0	0	2020-03-16	23:14:59.751	26313.899	2020-03-16	23:15:20.251	26334.399	20.5	1
6100	3410	96	1045-0366	900200000473903	Unknown	Default	Default	2	2	Correct	0	0	0	0	0	0	0	0	0	2020-03-16	23:15:21.267	26335.415	2020-03-16	23:15:23.051	26337.199	1.784	1
6101	3414	97	1045-0366	900200000473903	Unknown	Default	Default	2	3	Incorrect	1	1	0	0	1	0.413	0	0	0	2020-03-16	23:15:35.185	26349.333	2020-03-16	23:15:45.559	26359.707	10.374	1
6102	3419	98	1045-0366	900200000473903	Unknown	Default	Default	2	2	Correct	0	0	0	0	0	0	0	0	0	2020-03-16	23:15:52.712	26366.86	2020-03-16	23:15:54.161	26368.309	1.449	1
6103	3455	99	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	3	12.87	62	7.7109375	2.81399992108345	2020-03-16	23:18:17.604	26511.752	2020-03-16	23:18:40.127	26534.275	22.523	1
6104	3474	100	1045-0366	900200000473903	Unknown	Default	Default	2	1	Incorrect	1	3	0	0	3	1.047	0	0	0	2020-03-16	23:19:51.750	26605.898	2020-03-16	23:20:02.239	26616.387	10.489	1
6105	3478	101	1045-0366	900200000473903	Unknown	Default	Default	2	3	Incorrect	1	7	0	0	7	2.98	0	0	0	2020-03-16	23:20:11.820	26625.968	2020-03-16	23:20:22.974	26637.122	11.154	1
6106	3484	102	1045-0366	900200000473903	Unknown	Default	Default	2	2	Correct	0	0	0	0	1	1.604	0	0	0	2020-03-16	23:20:30.685	26644.833	2020-03-16	23:20:38.936	26653.084	8.251	1
6107	3492	103	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	1	3.802	28	3.2001953	1.24600005149841	2020-03-16	23:21:03.250	26677.398	2020-03-16	23:21:08.424	26682.572	5.174	1
6108	3512	104	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	5	19.683	105	13.9189453	4.94199999049306	2020-03-16	23:23:09.140	26803.288	2020-03-16	23:23:39.680	26833.828	30.54	1
6109	3573	105	1045-0366	900200000473903	Unknown	Default	Default	2	1	Incorrect	1	1	0	0	1	0.696	0	0	0	2020-03-16	23:30:22.138	27236.286	2020-03-16	23:30:34.235	27248.383	12.097	1
6110	3635	106	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	6	19.271	106	13.1279298	4.78800008073449	2020-03-16	23:34:43.492	27497.64	2020-03-16	23:35:50.373	27564.521	66.881	1
6111	3653	107	1045-0366	900200000473903	Unknown	Default	Default	2	2	Correct	0	0	0	0	0	0	0	0	0	2020-03-16	23:37:28.635	27662.783	2020-03-16	23:37:29.766	27663.914	1.131	1
6112	3655	108	1045-0366	900200000473903	Unknown	Default	Default	2	3	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-16	23:37:31.536	27665.684	2020-03-16	23:37:32.733	27666.881	1.197	1
6113	3710	109	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	7	19.185	59	7.4345704	2.67399998009205	2020-03-16	23:43:37.345	28031.493	2020-03-16	23:44:19.789	28073.937	42.444	1
6114	3717	110	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	1	0.048	0	0	0	2020-03-16	23:44:22.273	28076.421	2020-03-16	23:44:24.379	28078.527	2.106	1
6115	3719	111	1045-0366	900200000473903	Unknown	Default	Default	2	3	Incorrect	1	4	0	0	4	1.345	0	0	0	2020-03-16	23:44:37.022	28091.17	2020-03-16	23:44:49.163	28103.311	12.141	1
6116	3733	112	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	9	8.47	51	6.0126954	2.28199994564056	2020-03-16	23:45:51.560	28165.708	2020-03-16	23:46:12.900	28187.048	21.34	1
6117	3736	113	1045-0366	900200000473903	Unknown	Default	Default	2	2	Correct	0	0	0	0	11	5.705	0	0	0	2020-03-16	23:46:32.294	28206.442	2020-03-16	23:47:07.345	28241.493	35.051	1
6118	3805	114	1045-0366	900200000473903	Unknown	Default	Default	2	3	Incorrect	1	1	0	0	1	0.342	0	0	0	2020-03-16	23:52:58.929	28593.077	2020-03-16	23:53:04.189	28598.337	5.26	1
6119	3807	115	1045-0366	900200000473903	Unknown	Default	Default	2	1	Incorrect	1	7	0	0	7	2.718	0	0	0	2020-03-16	23:53:10.968	28605.116	2020-03-16	23:54:46.250	28700.398	95.282	1
6120	3850	116	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	5	6.42	26	3.1855469	0.979999996721744	2020-03-16	23:57:58.441	28892.589	2020-03-16	23:58:10.922	28905.07	12.481	1
6121	3916	117	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	4	4.469	25	2.8203125	1.07799994945526	2020-03-17	00:04:29.588	29283.736	2020-03-17	00:04:37.219	29291.367	7.631	1
6122	3943	118	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	5	16.913	99	12.258789	4.71799997240305	2020-03-17	00:08:05.640	29499.788	2020-03-17	00:08:43.708	29537.856	38.068	1
6123	3950	119	1045-0366	900200000473903	Unknown	Default	Default	2	2	Correct	0	0	0	0	3	3.439	0	0	0	2020-03-17	00:09:25.400	29579.548	2020-03-17	00:09:48.950	29603.098	23.55	1
6124	3956	120	1045-0366	900200000473903	Unknown	Default	Default	2	2	Correct	0	0	0	0	0	0	0	0	0	2020-03-17	00:09:54.098	29608.246	2020-03-17	00:09:55.838	29609.986	1.74	1
6125	3979	121	1045-0366	900200000473903	Unknown	Default	Default	2	1	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-17	00:12:13.299	29747.447	2020-03-17	00:12:16.622	29750.77	3.323	1
6126	3985	122	1045-0366	900200000473903	Unknown	Default	Default	2	2	Correct	0	0	0	0	1	0.037	0	0	0	2020-03-17	00:12:29.675	29763.823	2020-03-17	00:12:34.543	29768.691	4.868	1
6127	4052	123	1045-0366	900200000473903	Unknown	Default	Default	2	3	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-17	00:18:34.114	30128.262	2020-03-17	00:18:42.475	30136.623	8.361	1
6128	4059	124	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	5	16.166	89	11.0644531	3.45800001546741	2020-03-17	00:18:45.356	30139.504	2020-03-17	00:19:31.689	30185.837	46.333	1
6129	4181	125	1045-0366	900200000473903	Unknown	Default	Default	2	3	Incorrect	1	8	0	0	8	2.091	0	0	0	2020-03-17	00:28:15.789	30709.937	2020-03-17	00:28:38.083	30732.231	22.294	1
6130	4193	126	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	8	19.947	134	16.6660156	6.13200004771352	2020-03-17	00:29:10.443	30764.591	2020-03-17	00:29:54.403	30808.551	43.96	1
6131	4204	127	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	0	0	0	0	0	2020-03-17	00:29:54.648	30808.796	2020-03-17	00:29:56.365	30810.513	1.717	1
6132	4228	128	1045-0366	900200000473903	Unknown	Default	Default	2	2	Correct	0	0	0	0	4	0.371	0	0	0	2020-03-17	00:32:15.186	30949.334	2020-03-17	00:32:21.770	30955.918	6.584	1
6133	4248	129	1045-0366	900200000473903	Unknown	Default	Default	2	1	Incorrect	1	2	0	0	2	0.752	0	0	0	2020-03-17	00:34:14.103	31068.251	2020-03-17	00:34:24.669	31078.817	10.566	1
6134	4260	130	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	1	5.517	39	4.7919922	1.77799994125962	2020-03-17	00:36:03.802	31177.95	2020-03-17	00:36:14.507	31188.655	10.705	1
6135	4352	131	1045-0366	900200000473903	Unknown	Default	Default	2	2	Correct	0	0	0	0	1	0.723	0	0	0	2020-03-17	00:45:54.771	31768.919	2020-03-17	00:45:59.367	31773.515	4.596	1
6136	4355	132	1045-0366	900200000473903	Unknown	Default	Default	2	3	Incorrect	1	2	0	0	2	0.741	0	0	0	2020-03-17	00:46:08.749	31782.897	2020-03-17	00:46:34.596	31808.744	25.847	1
6137	4365	133	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	4	1.009	0	0	0	2020-03-17	00:47:10.638	31844.786	2020-03-17	00:47:12.430	31846.578	1.792	1
6138	4395	134	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	8	23.116	108	12.7548827	5.12499999068677	2020-03-17	00:50:24.777	32038.925	2020-03-17	00:51:15.502	32089.65	50.725	1
6139	4468	135	1045-0366	900200000473903	Unknown	Default	Default	2	3	Incorrect	1	1	0	0	1	0.299	0	0	0	2020-03-17	00:59:51.881	32606.029	2020-03-17	00:59:56.037	32610.185	4.156	1
6140	4469	136	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	5	13.983	73	9.8232422	2.72999998927117	2020-03-17	01:00:05.066	32619.214	2020-03-17	01:00:30.225	32644.373	25.159	1
6141	4571	137	1045-0366	900200000473903	Unknown	Default	Default	2	1	Incorrect	1	5	0	0	5	1.946	0	0	0	2020-03-17	01:12:40.386	33374.534	2020-03-17	01:12:53.491	33387.639	13.105	1
6142	4579	138	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	3	9.94	52	6.6123048	2.29599990323186	2020-03-17	01:13:22.997	33417.145	2020-03-17	01:13:39.774	33433.922	16.777	1
6143	4583	139	1045-0366	900200000473903	Unknown	Default	Default	2	3	Incorrect	1	3	0	0	3	0.883	0	0	0	2020-03-17	01:13:51.224	33445.372	2020-03-17	01:14:09.135	33463.283	17.911	1
6144	4622	140	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	6	12.172	77	10.2900391	3.68199995160103	2020-03-17	01:18:27.013	33721.161	2020-03-17	01:18:45.044	33739.192	18.031	1
6145	4731	141	1045-0366	900200000473903	Unknown	Default	Default	2	2	Correct	0	0	0	0	7	2.754	0	0	0	2020-03-17	01:29:47.210	34401.358	2020-03-17	01:30:40.087	34454.235	52.877	1
6146	4750	142	1045-0366	900200000473903	Unknown	Default	Default	2	3	Incorrect	1	5	0	0	5	0.914	0	0	0	2020-03-17	01:31:50.483	34524.631	2020-03-17	01:32:06.760	34540.908	16.277	1
6147	4754	143	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	4	12.55	84	10.9648437	3.78000007197261	2020-03-17	01:32:09.864	34544.012	2020-03-17	01:32:31.820	34565.968	21.956	1
6148	4768	144	1045-0366	900200000473903	Unknown	Default	Default	2	3	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-17	01:33:32.453	34626.601	2020-03-17	01:33:39.029	34633.177	6.576	1
6149	4881	145	1045-0366	900200000473903	Unknown	Default	Default	2	2	Correct	0	0	0	0	3	1.496	0	0	0	2020-03-17	01:44:13.768	35267.916	2020-03-17	01:44:30.453	35284.601	16.685	1
6150	4885	146	1045-0366	900200000473903	Unknown	Default	Default	2	2	Correct	0	0	0	0	0	0	0	0	0	2020-03-17	01:44:41.202	35295.35	2020-03-17	01:44:42.464	35296.612	1.262	1
6151	4887	147	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	3	9.848	61	7.886719	2.72999990731478	2020-03-17	01:44:49.075	35303.223	2020-03-17	01:45:07.086	35321.234	18.011	1
6152	4913	148	1045-0366	900200000473903	Unknown	Default	Default	2	1	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-17	01:49:15.030	35569.178	2020-03-17	01:49:16.794	35570.942	1.764	1
6153	4927	149	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	3	8.994	61	7.6132812	2.74400004744529	2020-03-17	01:51:21.594	35695.742	2020-03-17	01:51:35.727	35709.875	14.133	1
6154	5014	150	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	3	13.36	63	8.0468749	2.77199994027614	2020-03-17	02:05:11.865	36526.013	2020-03-17	02:05:42.463	36556.611	30.598	1
6155	5024	151	1045-0366	900200000473903	Unknown	Default	Default	2	1	Incorrect	1	8	0	0	8	6.659	0	0	0	2020-03-17	02:06:24.565	36598.713	2020-03-17	02:06:54.233	36628.381	29.668	1
6156	5028	152	1045-0366	900200000473903	Unknown	Default	Default	2	2	Correct	0	0	0	0	7	1.938	0	0	0	2020-03-17	02:07:03.831	36637.979	2020-03-17	02:07:29.041	36663.189	25.21	1
6157	5032	153	1045-0366	900200000473903	Unknown	Default	Default	2	1	Incorrect	1	2	0	0	2	1.532	0	0	0	2020-03-17	02:07:33.046	36667.194	2020-03-17	02:07:44.979	36679.127	11.933	1
6158	5036	154	1045-0366	900200000473903	Unknown	Default	Default	2	1	Incorrect	1	1	0	0	1	0.274	0	0	0	2020-03-17	02:07:45.350	36679.498	2020-03-17	02:07:46.694	36680.842	1.344	1
6159	5039	155	1045-0366	900200000473903	Unknown	Default	Default	2	2	Correct	0	0	0	0	10	6.176	0	0	0	2020-03-17	02:07:54.250	36688.398	2020-03-17	02:08:26.561	36720.709	32.311	1
6160	5555	156	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	2	3.504	1	0.2460938	0.0419999994337559	2020-03-17	04:25:24.664	44938.812	2020-03-17	04:25:46.458	44960.606	21.794	1
6161	5586	157	1045-0366	900200000473903	Unknown	Default	Default	2	1	Incorrect	1	3	0	0	3	0.608	0	0	0	2020-03-17	04:29:26.942	45181.09	2020-03-17	04:29:36.364	45190.512	9.422	1
6162	5680	158	1045-0366	900200000473903	Unknown	Default	Default	2	2	Correct	0	0	0	0	3	1.326	0	0	0	2020-03-17	04:37:02.491	45636.639	2020-03-17	04:37:08.331	45642.479	5.84	1
6163	5685	159	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	6	3.921	1	0.1982422	0.0419999994337559	2020-03-17	04:37:32.772	45666.92	2020-03-17	04:37:41.702	45675.85	8.93	1
6164	5689	160	1045-0366	900200000473903	Unknown	Default	Default	2	3	Incorrect	1	3	0	0	3	0.526	0	0	0	2020-03-17	04:37:44.858	45679.006	2020-03-17	04:37:51.177	45685.325	6.319	1
6165	5720	161	1045-0366	900200000473903	Unknown	Default	Default	2	2	Correct	0	0	0	0	0	0	0	0	0	2020-03-17	04:41:06.680	45880.828	2020-03-17	04:41:08.331	45882.479	1.651	1
6166	5725	162	1045-0366	900200000473903	Unknown	Default	Default	2	1	Incorrect	1	3	0	0	3	0.303	0	0	0	2020-03-17	04:41:22.933	45897.081	2020-03-17	04:41:26.805	45900.953	3.872	1
6167	5795	163	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	3	15.402	87	11.7197263	3.84100001305342	2020-03-17	04:48:20.408	46314.556	2020-03-17	04:48:45.524	46339.672	25.116	1
6168	5820	164	1045-0366	900200000473903	Unknown	Default	Default	2	1	Incorrect	1	1	0	0	1	0.609	0	0	0	2020-03-17	04:49:58.715	46412.863	2020-03-17	04:50:01.203	46415.351	2.488	1
6169	5821	165	1045-0366	900200000473903	Unknown	Default	Default	2	1	Incorrect	1	1	0	0	1	0.128	0	0	0	2020-03-17	04:50:02.757	46416.905	2020-03-17	04:50:08.036	46422.184	5.279	1
6170	5825	166	1045-0366	900200000473903	Unknown	Default	Default	2	2	Correct	0	0	0	0	1	0.104	0	0	0	2020-03-17	04:50:10.768	46424.916	2020-03-17	04:50:15.254	46429.402	4.486	1
6171	5829	167	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	1	5.463	34	4.4658203	1.14800000935793	2020-03-17	04:50:35.877	46450.025	2020-03-17	04:50:43.673	46457.821	7.796	1
6172	5890	168	1045-0366	900200000473903	Unknown	Default	Default	2	2	Correct	0	0	0	0	0	0	0	0	0	2020-03-17	04:56:26.106	46800.254	2020-03-17	04:56:28.822	46802.97	2.716	1
6173	5895	169	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	4	7.622	47	5.1386718	1.96399994194508	2020-03-17	04:56:37.756	46811.904	2020-03-17	04:56:52.947	46827.095	15.191	1
6174	5982	170	1045-0366	900200000473903	Unknown	Default	Default	2	3	Incorrect	1	1	0	0	1	0.114	0	0	0	2020-03-17	05:03:06.291	47200.439	2020-03-17	05:03:11.184	47205.332	4.893	1
6175	5988	171	1045-0366	900200000473903	Unknown	Default	Default	2	1	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-17	05:03:31.981	47226.129	2020-03-17	05:03:33.500	47227.648	1.519	1
6176	5994	172	1045-0366	900200000473903	Unknown	Default	Default	2	1	Incorrect	1	3	0	0	3	0.241	0	0	0	2020-03-17	05:03:44.829	47238.977	2020-03-17	05:03:48.183	47242.331	3.354	1
6177	6059	173	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	3	10.539	73	8.7421874	3.20599994063377	2020-03-17	05:08:34.088	47528.236	2020-03-17	05:08:51.930	47546.078	17.842	1
6178	6159	174	1045-0366	900200000473903	Unknown	Default	Default	2	2	Correct	0	0	0	0	2	2.035	0	0	0	2020-03-17	05:17:24.875	48059.023	2020-03-17	05:17:33.382	48067.53	8.507	1
6179	6162	175	1045-0366	900200000473903	Unknown	Default	Default	2	3	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-17	05:17:36.746	48070.894	2020-03-17	05:17:38.467	48072.615	1.721	1
6180	6221	176	1045-0366	900200000473903	Unknown	Default	Default	2	1	Incorrect	1	3	0	0	3	1.935	0	0	0	2020-03-17	05:23:53.890	48448.038	2020-03-17	05:24:01.576	48455.724	7.686	1
6181	6223	177	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	3	17.971	128	16.1943359	5.47600008733571	2020-03-17	05:24:11.652	48465.8	2020-03-17	05:24:43.888	48498.036	32.236	1
6182	6307	178	1045-0366	900200000473903	Unknown	Default	Default	2	3	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-17	05:31:59.373	48933.521	2020-03-17	05:32:02.867	48937.015	3.494	1
6183	6311	179	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	2	10.239	78	9.7041017	3.30399997532368	2020-03-17	05:32:51.886	48986.034	2020-03-17	05:33:06.328	49000.476	14.442	1
6184	6320	180	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	1	3.099	22	2.6132813	0.952000021934509	2020-03-17	05:34:34.026	49088.174	2020-03-17	05:34:38.620	49092.768	4.594	1
6185	6377	181	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	1	12.963	70	10.0957031	2.925999969244	2020-03-17	05:44:24.581	49678.729	2020-03-17	05:44:42.389	49696.537	17.808	1
6186	6384	182	1045-0366	900200000473903	Unknown	Default	Default	2	2	Correct	0	0	0	0	0	0	0	0	0	2020-03-17	05:46:40.343	49814.491	2020-03-17	05:46:49.020	49823.168	8.677	1
6187	6390	183	1045-0366	900200000473903	Unknown	Default	Default	2	1	Incorrect	1	3	0	0	3	0.806	0	0	0	2020-03-17	05:48:40.649	49934.797	2020-03-17	05:49:06.369	49960.517	25.72	1
6188	6398	184	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	8	15.907	58	7.7207031	2.72999991476536	2020-03-17	05:49:42.952	49997.1	2020-03-17	05:50:33.500	50047.648	50.548	1
6189	6405	185	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	6	9.579	48	6.1132812	2.26799988746643	2020-03-17	05:50:39.090	50053.238	2020-03-17	05:51:10.362	50084.51	31.272	1
6190	6410	186	1045-0366	900200000473903	Unknown	Default	Default	2	3	Incorrect	1	2	0	0	2	1.235	0	0	0	2020-03-17	05:51:18.184	50092.332	2020-03-17	05:51:27.925	50102.073	9.741	1
6191	6414	187	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	2	5.528	31	3.8261719	1.30200004577637	2020-03-17	05:51:40.602	50114.75	2020-03-17	05:52:10.519	50144.667	29.917	1
6192	6582	188	1045-0366	900200000473903	Unknown	Default	Default	2	3	Incorrect	1	3	0	0	3	1.192	0	0	0	2020-03-17	08:25:09.576	59323.724	2020-03-17	08:25:21.591	59335.739	12.015	1
6193	6583	189	1045-0366	900200000473903	Unknown	Default	Default	2	2	Correct	0	0	0	0	2	2.639	0	0	0	2020-03-17	08:25:26.756	59340.904	2020-03-17	08:25:37.351	59351.499	10.595	1
6194	6605	190	1045-0366	900200000473903	Unknown	Default	Default	2	1	Incorrect	1	3	0	0	3	0.68	0	0	0	2020-03-17	08:32:39.163	59773.311	2020-03-17	08:32:50.114	59784.262	10.951	1
6195	6612	191	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	3	3.343	0	0	0	2020-03-17	08:34:16.618	59870.766	2020-03-17	08:34:27.616	59881.764	10.998	1
6196	6614	192	1045-0366	900200000473903	Unknown	Default	Default	2	3	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-17	08:34:39.583	59893.731	2020-03-17	08:34:41.758	59895.906	2.175	1
6197	6673	193	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	2	11.119	77	9.8779296	3.41600004583597	2020-03-17	08:44:47.867	60502.015	2020-03-17	08:45:08.155	60522.303	20.288	1
6198	6728	194	1045-0366	900200000473903	Unknown	Default	Default	2	2	Correct	0	0	0	0	3	1.943	0	0	0	2020-03-17	08:53:12.988	61007.136	2020-03-17	08:53:25.861	61020.009	12.873	1
6199	6729	195	1045-0366	900200000473903	Unknown	Default	Default	2	1	Incorrect	1	3	0	0	3	0.852	0	0	0	2020-03-17	08:53:29.632	61023.78	2020-03-17	08:53:39.196	61033.344	9.564	1
6200	6765	196	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	4	10.53	46	5.8203124	1.95999994874001	2020-03-17	09:03:35.348	61629.496	2020-03-17	09:03:55.161	61649.309	19.813	1
6201	6766	197	1045-0366	900200000473903	Unknown	Default	Default	2	3	Incorrect	1	3	0	0	3	1.236	0	0	0	2020-03-17	09:04:02.344	61656.492	2020-03-17	09:04:15.042	61669.19	12.698	1
6202	6768	198	1045-0366	900200000473903	Unknown	Default	Default	2	2	Correct	0	0	0	0	1	1.619	0	0	0	2020-03-17	09:04:29.408	61683.556	2020-03-17	09:04:36.146	61690.294	6.738	1
6203	6802	199	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	2	11.689	72	9.4707032	3.38800011575222	2020-03-17	09:19:50.748	62604.896	2020-03-17	09:20:07.851	62621.999	17.103	1
6204	7267	200	1045-0366	900200000473903	Unknown	Default	Default	2	4	Correct	0	0	0	0	4	2.282	0	0	0	2020-03-17	14:08:01.365	79895.513	2020-03-17	14:08:09.357	79903.505	7.992	1
6205	7268	201	1045-0366	900200000473903	Unknown	Default	Default	2	3	Incorrect	1	4	0	0	4	2.532	0	0	0	2020-03-17	14:08:12.014	79906.162	2020-03-17	14:08:22.778	79916.926	10.764	1
